date,geography,variable,estimate,geography_type,share,metric,grouping,moe,share_moe,estimate_moe
2021-10-01,98022,ICE (Internal Combustion Engine),98,Zipcode,0.8909090909090909,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98022,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.02727272727272727,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98023,BEV (Battery Electric Vehicle),10,Zipcode,0.041666666666666664,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98023,HEV (Hybrid Electric Vehicle),21,Zipcode,0.0875,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98023,ICE (Internal Combustion Engine),207,Zipcode,0.8625,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98023,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.008333333333333333,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98024,BEV (Battery Electric Vehicle),7,Zipcode,0.21212121212121213,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98024,HEV (Hybrid Electric Vehicle),3,Zipcode,0.09090909090909091,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98024,ICE (Internal Combustion Engine),23,Zipcode,0.696969696969697,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98026,BEV (Battery Electric Vehicle),16,Zipcode,0.09815950920245399,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98026,HEV (Hybrid Electric Vehicle),23,Zipcode,0.1411042944785276,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98026,ICE (Internal Combustion Engine),121,Zipcode,0.7423312883435583,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98026,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.018404907975460124,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98027,BEV (Battery Electric Vehicle),19,Zipcode,0.12837837837837837,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98027,HEV (Hybrid Electric Vehicle),11,Zipcode,0.07432432432432433,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98027,ICE (Internal Combustion Engine),115,Zipcode,0.777027027027027,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98027,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.02027027027027027,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98028,BEV (Battery Electric Vehicle),10,Zipcode,0.09803921568627451,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98028,HEV (Hybrid Electric Vehicle),8,Zipcode,0.0784313725490196,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98028,ICE (Internal Combustion Engine),78,Zipcode,0.7647058823529411,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98028,PHEV (Plug-in Hybrid Electric Vehicle),6,Zipcode,0.058823529411764705,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98029,BEV (Battery Electric Vehicle),20,Zipcode,0.12345679012345678,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98029,HEV (Hybrid Electric Vehicle),19,Zipcode,0.11728395061728394,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98029,ICE (Internal Combustion Engine),119,Zipcode,0.7345679012345679,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98029,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.024691358024691357,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98030,BEV (Battery Electric Vehicle),5,Zipcode,0.03333333333333333,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98030,HEV (Hybrid Electric Vehicle),29,Zipcode,0.19333333333333333,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98030,ICE (Internal Combustion Engine),115,Zipcode,0.7666666666666667,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98030,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.006666666666666667,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98031,BEV (Battery Electric Vehicle),12,Zipcode,0.06976744186046512,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98031,HEV (Hybrid Electric Vehicle),20,Zipcode,0.11627906976744186,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98031,ICE (Internal Combustion Engine),139,Zipcode,0.8081395348837209,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98031,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.005813953488372093,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98032,BEV (Battery Electric Vehicle),5,Zipcode,0.03333333333333333,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98032,HEV (Hybrid Electric Vehicle),18,Zipcode,0.12,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98032,ICE (Internal Combustion Engine),125,Zipcode,0.8333333333333334,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98032,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.013333333333333334,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98033,BEV (Battery Electric Vehicle),34,Zipcode,0.14166666666666666,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98033,HEV (Hybrid Electric Vehicle),26,Zipcode,0.10833333333333334,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98033,ICE (Internal Combustion Engine),176,Zipcode,0.7333333333333333,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98033,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.016666666666666666,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98034,BEV (Battery Electric Vehicle),28,Zipcode,0.09120521172638436,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98034,HEV (Hybrid Electric Vehicle),37,Zipcode,0.12052117263843648,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98034,ICE (Internal Combustion Engine),235,Zipcode,0.7654723127035831,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98034,PHEV (Plug-in Hybrid Electric Vehicle),7,Zipcode,0.02280130293159609,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98036,BEV (Battery Electric Vehicle),4,Zipcode,0.027210884353741496,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98036,HEV (Hybrid Electric Vehicle),19,Zipcode,0.1292517006802721,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98036,ICE (Internal Combustion Engine),123,Zipcode,0.8367346938775511,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98036,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.006802721088435374,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98037,BEV (Battery Electric Vehicle),10,Zipcode,0.08849557522123894,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98037,HEV (Hybrid Electric Vehicle),10,Zipcode,0.08849557522123894,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98037,ICE (Internal Combustion Engine),91,Zipcode,0.8053097345132744,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98037,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.017699115044247787,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98038,BEV (Battery Electric Vehicle),20,Zipcode,0.0975609756097561,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98038,HEV (Hybrid Electric Vehicle),16,Zipcode,0.07804878048780488,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98038,ICE (Internal Combustion Engine),165,Zipcode,0.8048780487804879,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98038,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.01951219512195122,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98039,BEV (Battery Electric Vehicle),4,Zipcode,0.19047619047619047,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98039,HEV (Hybrid Electric Vehicle),3,Zipcode,0.14285714285714285,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98039,ICE (Internal Combustion Engine),13,Zipcode,0.6190476190476191,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98039,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.047619047619047616,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98040,BEV (Battery Electric Vehicle),22,Zipcode,0.1506849315068493,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98040,HEV (Hybrid Electric Vehicle),10,Zipcode,0.0684931506849315,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98040,ICE (Internal Combustion Engine),108,Zipcode,0.7397260273972602,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98040,PHEV (Plug-in Hybrid Electric Vehicle),6,Zipcode,0.0410958904109589,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98042,BEV (Battery Electric Vehicle),6,Zipcode,0.028708133971291867,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98042,HEV (Hybrid Electric Vehicle),27,Zipcode,0.1291866028708134,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98042,ICE (Internal Combustion Engine),176,Zipcode,0.8421052631578947,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98043,BEV (Battery Electric Vehicle),5,Zipcode,0.053763440860215055,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98043,HEV (Hybrid Electric Vehicle),11,Zipcode,0.11827956989247312,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98043,ICE (Internal Combustion Engine),76,Zipcode,0.8172043010752689,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98043,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.010752688172043012,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98045,BEV (Battery Electric Vehicle),3,Zipcode,0.037037037037037035,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98045,HEV (Hybrid Electric Vehicle),6,Zipcode,0.07407407407407407,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98045,ICE (Internal Combustion Engine),71,Zipcode,0.8765432098765432,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98045,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.012345679012345678,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98047,BEV (Battery Electric Vehicle),1,Zipcode,0.04,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98047,HEV (Hybrid Electric Vehicle),1,Zipcode,0.04,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98047,ICE (Internal Combustion Engine),23,Zipcode,0.92,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98051,HEV (Hybrid Electric Vehicle),1,Zipcode,0.07692307692307693,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98051,ICE (Internal Combustion Engine),12,Zipcode,0.9230769230769231,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98052,BEV (Battery Electric Vehicle),54,Zipcode,0.10074626865671642,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98052,HEV (Hybrid Electric Vehicle),38,Zipcode,0.0708955223880597,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98052,ICE (Internal Combustion Engine),431,Zipcode,0.8041044776119403,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98052,PHEV (Plug-in Hybrid Electric Vehicle),13,Zipcode,0.024253731343283583,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98053,BEV (Battery Electric Vehicle),14,Zipcode,0.10687022900763359,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98053,HEV (Hybrid Electric Vehicle),15,Zipcode,0.11450381679389313,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98053,ICE (Internal Combustion Engine),97,Zipcode,0.7404580152671756,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98053,PHEV (Plug-in Hybrid Electric Vehicle),5,Zipcode,0.03816793893129771,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98055,BEV (Battery Electric Vehicle),6,Zipcode,0.048,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98055,HEV (Hybrid Electric Vehicle),9,Zipcode,0.072,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98055,ICE (Internal Combustion Engine),110,Zipcode,0.88,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98056,BEV (Battery Electric Vehicle),15,Zipcode,0.08287292817679558,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98056,HEV (Hybrid Electric Vehicle),17,Zipcode,0.09392265193370165,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98056,ICE (Internal Combustion Engine),148,Zipcode,0.8176795580110497,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98056,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.0055248618784530384,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98057,BEV (Battery Electric Vehicle),4,Zipcode,0.02702702702702703,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98057,HEV (Hybrid Electric Vehicle),6,Zipcode,0.04054054054054054,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98057,ICE (Internal Combustion Engine),127,Zipcode,0.8581081081081081,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98057,PHEV (Plug-in Hybrid Electric Vehicle),11,Zipcode,0.07432432432432433,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98058,BEV (Battery Electric Vehicle),18,Zipcode,0.09375,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98058,HEV (Hybrid Electric Vehicle),20,Zipcode,0.10416666666666667,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98058,ICE (Internal Combustion Engine),152,Zipcode,0.7916666666666666,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98058,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.010416666666666666,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98059,BEV (Battery Electric Vehicle),32,Zipcode,0.14096916299559473,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98059,HEV (Hybrid Electric Vehicle),38,Zipcode,0.16740088105726872,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98059,ICE (Internal Combustion Engine),156,Zipcode,0.6872246696035242,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98059,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.004405286343612335,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98065,BEV (Battery Electric Vehicle),9,Zipcode,0.09375,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98065,HEV (Hybrid Electric Vehicle),5,Zipcode,0.052083333333333336,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98065,ICE (Internal Combustion Engine),80,Zipcode,0.8333333333333334,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98065,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.020833333333333332,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98070,BEV (Battery Electric Vehicle),2,Zipcode,0.038461538461538464,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98070,HEV (Hybrid Electric Vehicle),5,Zipcode,0.09615384615384616,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98070,ICE (Internal Combustion Engine),41,Zipcode,0.7884615384615384,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98070,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.07692307692307693,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98072,BEV (Battery Electric Vehicle),16,Zipcode,0.128,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98072,HEV (Hybrid Electric Vehicle),11,Zipcode,0.088,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98072,ICE (Internal Combustion Engine),95,Zipcode,0.76,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98072,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.024,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98074,BEV (Battery Electric Vehicle),34,Zipcode,0.20118343195266272,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98074,HEV (Hybrid Electric Vehicle),11,Zipcode,0.0650887573964497,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98074,ICE (Internal Combustion Engine),120,Zipcode,0.7100591715976331,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98074,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.023668639053254437,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98075,BEV (Battery Electric Vehicle),25,Zipcode,0.16666666666666666,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98075,HEV (Hybrid Electric Vehicle),7,Zipcode,0.04666666666666667,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98075,ICE (Internal Combustion Engine),113,Zipcode,0.7533333333333333,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98075,PHEV (Plug-in Hybrid Electric Vehicle),5,Zipcode,0.03333333333333333,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98077,BEV (Battery Electric Vehicle),5,Zipcode,0.06666666666666667,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98077,HEV (Hybrid Electric Vehicle),12,Zipcode,0.16,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98077,ICE (Internal Combustion Engine),56,Zipcode,0.7466666666666667,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98077,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.02666666666666667,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98087,BEV (Battery Electric Vehicle),12,Zipcode,0.05714285714285714,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98087,HEV (Hybrid Electric Vehicle),30,Zipcode,0.14285714285714285,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98087,ICE (Internal Combustion Engine),164,Zipcode,0.780952380952381,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98087,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.01904761904761905,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98092,BEV (Battery Electric Vehicle),11,Zipcode,0.047619047619047616,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98092,HEV (Hybrid Electric Vehicle),25,Zipcode,0.10822510822510822,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98092,ICE (Internal Combustion Engine),190,Zipcode,0.8225108225108225,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98092,PHEV (Plug-in Hybrid Electric Vehicle),5,Zipcode,0.021645021645021644,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98101,BEV (Battery Electric Vehicle),17,Zipcode,0.13934426229508196,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98101,HEV (Hybrid Electric Vehicle),7,Zipcode,0.05737704918032787,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98101,ICE (Internal Combustion Engine),96,Zipcode,0.7868852459016393,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98101,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.01639344262295082,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98102,BEV (Battery Electric Vehicle),10,Zipcode,0.072992700729927,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98102,HEV (Hybrid Electric Vehicle),9,Zipcode,0.06569343065693431,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98102,ICE (Internal Combustion Engine),117,Zipcode,0.8540145985401459,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98102,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.0072992700729927005,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98103,BEV (Battery Electric Vehicle),24,Zipcode,0.08955223880597014,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98103,HEV (Hybrid Electric Vehicle),29,Zipcode,0.10820895522388059,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98103,ICE (Internal Combustion Engine),208,Zipcode,0.7761194029850746,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98103,PHEV (Plug-in Hybrid Electric Vehicle),7,Zipcode,0.026119402985074626,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98104,BEV (Battery Electric Vehicle),4,Zipcode,0.0547945205479452,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98104,HEV (Hybrid Electric Vehicle),5,Zipcode,0.0684931506849315,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98104,ICE (Internal Combustion Engine),64,Zipcode,0.8767123287671232,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98105,BEV (Battery Electric Vehicle),25,Zipcode,0.13227513227513227,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98105,HEV (Hybrid Electric Vehicle),16,Zipcode,0.08465608465608465,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98105,ICE (Internal Combustion Engine),141,Zipcode,0.746031746031746,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98105,PHEV (Plug-in Hybrid Electric Vehicle),7,Zipcode,0.037037037037037035,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98106,BEV (Battery Electric Vehicle),10,Zipcode,0.07575757575757576,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98106,HEV (Hybrid Electric Vehicle),21,Zipcode,0.1590909090909091,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98106,ICE (Internal Combustion Engine),98,Zipcode,0.7424242424242424,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98106,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.022727272727272728,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98107,BEV (Battery Electric Vehicle),16,Zipcode,0.10062893081761007,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98107,HEV (Hybrid Electric Vehicle),15,Zipcode,0.09433962264150944,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98107,ICE (Internal Combustion Engine),126,Zipcode,0.7924528301886793,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98107,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.012578616352201259,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98108,BEV (Battery Electric Vehicle),8,Zipcode,0.09876543209876543,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98108,HEV (Hybrid Electric Vehicle),18,Zipcode,0.2222222222222222,New Vehicle Registrations,All,NA,NA,NA
2021-10-01,98108,ICE (Internal Combustion Engine),55,Zipcode,0.6790123456790124,New Vehicle Registrations,All,NA,NA,NA
